Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,Tissue Type,Screening Set
"5-azacytidine","2156","DNA methyltransferases","Other","cnaLUAD16","5","46",".59324150281214705","4.3936679331256157","3.5995075103664775","","",".26309176215161251",".79416042275913812","1.3346746431171634","1.3390352459714459",".21369984951849916","","","82.493666668806995","LUAD","GDSC2"
"5-azacytidine","2156","DNA methyltransferases","Other","cnaLUAD17","4","47",".1829717006308072","3.4482984884061416","3.6968615146566273","","",".78443559112186945","-.24856302625048565","1.6317968862451391","1.3387159278897836",".72686962687918077","","","82.493666668806995","LUAD","GDSC2"
"5-azacytidine","2156","DNA methyltransferases","Other","cnaLUAD18","6","45",".16573139539127296","3.4787557434432195","3.7038477929294831","","",".77221206516995011","-.2250920494862636","1.7533918813326594","1.3057152377048102",".70460653569000331","","","82.493666668806995","LUAD","GDSC2"
"5-azacytidine","2156","DNA methyltransferases","Other","cnaLUAD19","5","46",".37474124535125641","3.2205629336513169","3.7270189233528144","","",".39151379726364199","-.50645598970149752","1.1286902410025719","1.369532678310847",".42998002746724751","","","82.493666668806995","LUAD","GDSC2"
"5-azacytidine","2156","DNA methyltransferases","Other","cnaLUAD21","5","46",".14490289249239718","3.854966924727095","3.6580619678010997","","",".78586689206346949",".1969049569259953","1.4659210145702053","1.3489490565550426",".75959952998803071","","","82.493666668806995","LUAD","GDSC2"
"5-azacytidine","2156","DNA methyltransferases","Other","cnaLUAD22","6","45",".038429540799335138","3.7234845075637346","3.6712172910467484","","",".94516851927395518",".052267216516986181","1.7173657387429049","1.3133425581156994",".92990141059553677","","","84.536491872321548","LUAD","GDSC2"
"5-azacytidine","2156","DNA methyltransferases","Other","cnaLUAD23","4","47",".047000759636238933","3.7362772264943094","3.6723526858831659","","",".93230016516491943",".063924540611143499","1.3454996879898882","1.3610197445463477",".92846442916643745","","","84.536491872321548","LUAD","GDSC2"
"5-azacytidine","2156","DNA methyltransferases","Other","cnaLUAD25","3","48",".77889026642560499","4.6574988086209546","3.6161080982629827","","",".1728372698239708","1.0413907103579718",".90482268934740062","1.3523494077367215",".19670822997898751","","","82.493666668806995","LUAD","GDSC2"
"5-azacytidine","2156","DNA methyltransferases","Other","cnaLUAD27","13","38",".2774295412729964","3.3983138364722056","3.772831717588089","","",".45557366454764647","-.37451788111588336","1.6097440071967031","1.2541980157748256",".39210357244865524","","","82.493666668806995","LUAD","GDSC2"
"5-azacytidine","2156","DNA methyltransferases","Other","cnaLUAD28","8","43",".18248788768604107","3.4685627751726549","3.7162135567698793","","",".69432216903298971","-.24765078159722442","1.6296418353455293","1.3061356973984821",".63764405152093384","","","82.493666668806995","LUAD","GDSC2"
"5-azacytidine","2156","DNA methyltransferases","Other","cnaLUAD29","6","45",".48165785228559677","3.1064085676427315","3.7534940830362142","","",".40050615114751453","-.64708551539348269","1.6824160714004388","1.2993533317270338",".27316665578229998","","","82.493666668806995","LUAD","GDSC2"
"5-azacytidine","2156","DNA methyltransferases","Other","cnaLUAD30","6","45",".27764350251727837","3.34552721937537","3.7216115961385303","","",".49150560968583534","-.37608437676316031","1.1657753455694673","1.3743713603033034",".52590948610022237","","","82.493666668806995","LUAD","GDSC2"
"5-azacytidine","2156","DNA methyltransferases","Other","cnaLUAD31","4","47",".90088801734644408","4.773662862388508","3.5840645466581287","","",".12800002136767119","1.1895983157303793","1.154746237855631","1.3305644720744609",".089983684262334857","","","82.493666668806995","LUAD","GDSC2"
"5-azacytidine","2156","DNA methyltransferases","Other","cnaLUAD34","14","37",".36464100964251289","3.322396023618321","3.8116794814007986","","",".17446559054438326","-.48928345778247762",".97295965155951314","1.4521766987473888",".25082205957274362","","","82.493666668806995","LUAD","GDSC2"
"5-azacytidine","2156","DNA methyltransferases","Other","cnaLUAD35","3","48",".41378010020991352","4.2044841208291635","3.6444215162499702","","",".40345394063492357",".56006260457919321",".91362709573242262","1.3691146708196282",".49015814961017723","","","82.493666668806995","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","ARID1A_mut","3","48",".21588333939159765","5.7253904423857813","5.5159807643899716","","",".77718407178688353",".20940967799580967","1.1090300246345801",".96365278929865883",".71834685152725197","","","55.097719824324464","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","EGFR_mut","5","46",".4368941784239444","5.9077382413452471","5.4870555828510819","","",".30180088437466279",".4206826584941652",".76094406323902275",".97883045333444019",".35805835947018916","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","KRAS_mut","18","33",".21757136754381173","5.3923187281310616","5.6024700276217221","","",".46827006385859515","-.21015129949066047",".99141161560041435",".95206263010028758",".46131544032482319","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","SMARCA4_mut","11","40",".21469797160781973","5.3653984485191213","5.5730966271041407","","",".54722024298006788","-.20769817858501938",".99996290990693726",".95886865490160333",".53121801427386872","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","STK11_mut","8","43",".52764830121075335","5.1042303126604613","5.6071954771300536","","",".16205114276070834","-.50296516446959227",".84989186006284945",".96937168205944213",".17681642959508337","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","SVEP1_mut","3","48",".089128959779818051","5.4468378333358203","5.5333903024555937","","",".84000901577696963","-.086552469119773434",".62781711253094841",".98304464030273297",".88156351718919135","","","55.097719824324464","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","TP53_mut","40","11",".51117817457490022","5.4235891731759756","5.9090619173488133","","",".10430142122298787","-.4854727441728377",".98634064719268344",".79082054007840308",".13965395920454565","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD1","31","20",".1946103734717724","5.6020817498331059","5.413935688652483","","",".50186810973493912",".18814606118062294",".96444726086340793",".970460361787292",".50062033992407962","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD2","5","46",".10376297514163239","5.4374385064060418","5.5381751192575157","","",".80689427273736369","-.10073661285147395",".81494210734547623",".98349581883978088",".82651088485916979","","","55.097719824324464","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD3","9","42",".29608745659782376","5.2930116560464997","5.5787176931775591","","",".48911223630537992","-.28570603713105935","1.1151416456347816",".93281418417413398",".42408877706343562","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD5","4","47",".1451458439996749","5.3984769480042782","5.5393476643799753","","",".85649424945990327","-.14087071637569704","1.4132718488734846",".93441453587556",".78166676535040325","","","55.097719824324464","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD6","4","47",".50092804165929217","5.084074936449321","5.5661052823846529","","",".17520100173739947","-.48203034593533189",".53735059825561693",".98363140095560919",".34088971243375599","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD7","4","47",".0994149328682261","5.6172555269342617","5.5207282108540188","","",".81678743630482598",".096527316080242898",".72566584504891418",".98483113635530151",".84941342968881173","","","55.097719824324464","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD10","6","45",".035576954097421544","5.5587878564048454","5.5242337973210418","","",".93335359879806068",".034554059083803601",".90683738255561408",".97829951391031067",".9350924365101807","","","56.672268879404911","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD11","9","42",".15735098676005266","5.653929994838216","5.5013780491507625","","",".61288050326455834",".15255194568745356",".75308418740213789","1.0063165741473543",".67025094242554373","","","53.620075394043511","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD12","3","48",".10336942529479513","5.433829940195646","5.5342032957768552","","",".91278349224899091","-.10037335558120919","1.3931749450863433",".94889464486815245",".86282046881894869","","","55.097719824324464","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD13","5","46",".23039106827789577","5.326947399279323","5.5501850222060725","","",".60013090815465175","-.22323762292674942",".83537178771768827",".97994374276023166",".62683692044930039","","","53.620075394043511","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD14","6","45",".81657697960951936","4.8523819809395414","5.6184212473830817","","",".10628528283918905","-.76603926644354026",".93838101480763381",".93807951991180127",".066219092015978309","","","44.146061343985551","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD15","5","46","1.0115297439296926","6.375494482110911","5.4362125132026398","","",".020290563236011729",".9392819689082712",".60776857928726058",".95187371611142202",".036675007112131522","","","36.675007112131532","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD16","5","46",".47727331924819816","5.9421169797042745","5.4833187634642293","","",".23574410329836662",".45879821624004524",".70565978895487391",".98079390564733637",".31577542164587563","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD17","4","47",".28867358323676567","5.270703845830468","5.550221970947959","","",".66125181824416734","-.27951812511749097","1.1330763971494699",".95655146215898657",".58193284336929596","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD18","6","45",".23895655349944525","5.7324660785117203","5.5010767010401258","","",".66113613869570798",".23138937747159449","1.1795441103321531",".94133723142578296",".58494450125431052","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD19","5","46",".43641556583764812","5.1492682267990029","5.5694979757365424","","",".44103094926436859","-.4202297489375395","1.072569768758856",".95255381839854225",".35858064763621078","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD21","5","46",".43094659842716215","5.9026602092212341","5.4876075428645601","","",".58364873594497679",".41505266635667404","1.5399772886488972",".8940065903597767",".36458371401077139","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD22","6","45",".001803472342904715","5.5298446328467117","5.5280928937954599","","",".99663971246450278",".0017517390512518105",".91400776300923769",".97761422712202806",".99670595569675047","","","58.629762099808872","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD23","4","47",".084879360763225789","5.4523412253567205","5.534763470562746","","",".8781527804005258","-.08242224520602548",".96001767603720445",".97176692881253146",".87121577340764522","","","55.097719824324464","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD25","3","48",".45978500426773372","5.9460876307108803","5.5021871901196535","","",".60960421579873691",".4439004405912268","1.2738573361899459",".95011056319113585",".44347386677685274","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD27","13","38",".42885314733565871","5.2234199823348257","5.6325996907242954","","",".24098010386532281","-.40917970838946971","1.095764599764619",".90343210454057643",".18814014649975289","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD28","8","43",".22413385124406221","5.3453755752643008","5.5623312422270121","","",".57705360129043193","-.21695566696271129",".97842211601004014",".96622127968935634",".56316460511381594","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD29","6","45",".1896339226631758","5.3660894713623852","5.5499269153267035","","",".72828041825196088","-.18383744396431823","1.1867348296381863",".94157206215182976",".66451549948625455","","","53.620075394043511","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD30","6","45",".34293674170078264","5.2362373134626052","5.5672405363800079","","",".2474577868938076","-.3310032229174027",".55032426914095345","1.0015311512632756",".43387755137325523","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD31","4","47",".30458411260563523","5.7999958775709199","5.5051758405870688","","",".54660610591530967",".29482003698385117",".84369350562563006",".9754965919294295",".56137113141381656","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD34","14","37",".31103044616897907","5.3112872639169311","5.610411522244295","","",".33281927562436719","-.29912425832736389",".96530546786214844",".96042221076215439",".32643394727919517","","","53.176772841300966","LUAD","GDSC2"
"A-366","2157","EHMT1, EHMT2","Chromatin histone methylation","cnaLUAD35","3","48","1.4537933412474531","6.7831105123142885","5.4498732600194399","","",".15104974407720881","1.3332372522948486","1.0407895693837164",".91143793686824992",".018222648351263793","","","36.445296702527592","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","ARID1A_mut","3","48",".17378792308628166","4.8501782322554146","5.0427698883099827","","",".66407485543125122","-.19259165605456818",".63207370784729833","1.1239950142974389",".77150256597270417","","","96.217780321315587","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","EGFR_mut","5","46",".72708364635560951","5.7417561656376384","4.9542327936403749","","",".11422109445286224",".78752337199726341",".86621919809556158","1.1003395107356795",".12900906941502446","","","54.828854501385393","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","KRAS_mut","18","33",".27473231140201321","5.2268693865458609","4.9248436478127235","","",".33781570540411032",".30202573873313732","1.0164532176557688","1.1409351670940266",".35304831761357802","","","85.740305706154658","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","SMARCA4_mut","11","40",".12923180396023629","5.1436989126262622","5.0005700324189126","","",".68844275405990507",".1431288802073496","1.0016078361952903","1.133103127198533",".70589263737972341","","","96.217780321315587","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","STK11_mut","8","43",".64147852321443743","4.4478461258988542","5.1400167518245246","","",".10715930275989917","-.69217062592567036","1.0047928584130192","1.0909047160087402",".10209367069664887","","","54.828854501385393","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","SVEP1_mut","3","48",".51573197383387881","4.4971378540921521","5.0648349119451863","","",".36030218859427038","-.56769705785303426",".83396320283997405","1.1106922557048322",".39038337396266798","","","88.486898098204733","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","TP53_mut","40","11",".21806786099325415","4.979489349985192","5.2203559396579733","","",".50954507122502579","-.24086658967278129","1.1230046077152638","1.0294142840370384",".52481859912109452","","","90.492410525246896","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD1","31","20",".035007114784833052","5.0466655565587866","5.007842854116153","","",".90435303114082743",".038822702442633528","1.0906849873151523","1.1373046055401048",".90335211801936377","","","96.217780321315587","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD2","5","46","1.064702607830698","4.0178527112644575","5.1416136038983291","","",".027531125674152203","-1.1237608926338716",".78212749127762315","1.0764123619117876",".0282320094376598","","","54.751567324000035","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD3","9","42",".27570910071832777","4.7810358914587461","5.0850991979170646","","",".41450007031437996","-.30406330645831847",".94832118922126341","1.1305314211841788",".45647943211653441","","","90.492410525246896","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD5","4","47",".83889243212981257","4.1957858147384144","5.1025605548232296","","",".21499704971784553","-.90677474008481518","1.1547046169587687","1.0759311079298695",".11368085568791977","","","54.828854501385393","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD6","4","47",".49951488864473786","4.5255775427975182","5.074493173711816","","",".34814226678972104","-.54891563091429774",".97059626866735993","1.1067483899029089",".34224093309264481","","","85.740305706154658","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD7","4","47",".075509202607428244","5.1086076625395078","5.0248735890529224","","",".86575289396326049",".083734073486585459",".86823460330974411","1.1228319083328588",".88532514556227349","","","96.217780321315587","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD10","6","45",".27334666688935322","5.2978847715014377","4.9959151268141513","","",".6009385788542112",".30196964468728638","1.2804185716936372","1.0829442444329007",".53230829720733475","","","90.492410525246896","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD11","9","42",".44032470047685224","5.4278749545780753","4.9464908272486365","","",".25723512884075578",".4813841273294388","1.1017153296717588","1.091588259341469",".23638502049953833","","","66.975755808202521","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD12","3","48",".4146823739652043","5.4622065387361003","5.0045181191549402","","",".48343802778486922",".45768841958116013",".91889042897375073","1.1108911523891853",".48921705109060987","","","90.492410525246896","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD13","5","46",".76256818039734231","4.2881817083499572","5.1122300172586002","","",".071022922814846817","-.824048308908643",".75906784232824542","1.1046846207824756",".11177774832249156","","","54.828854501385393","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD14","6","45",".74884391629131419","4.3198082085871832","5.1263253352027185","","",".10922494358782929","-.80651712661553532",".99374547108548861","1.0860750255944795",".091192679427641907","","","54.828854501385393","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD15","5","46",".15879609547937085","4.8727619300484717","5.0486886888131099","","",".77576661335273034","-.17592675876463826","1.2527846757891397","1.0940693805739412",".73738821955723743","","","96.217780321315587","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD16","5","46",".040826579957929175","4.9906003024700833","5.0358801700716302","","",".95349231162528647","-.045279867601546897","1.6029918142600852","1.0540327985752189",".93126287467300595","","","96.217780321315587","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD17","4","47",".045215776729543133","4.9852263098547542","5.0353741297069456","","",".92591064849944893","-.050147819852191411",".95466569222697395","1.1184080168399471",".9311740951169365","","","96.217780321315587","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD18","6","45",".071077485474552754","4.9618982981585917","5.0407133232598635","","",".83789903950818989","-.078815025101271807",".81306290998431008","1.1376177873662707",".87076452442148844","","","96.217780321315587","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD19","5","46",".74830998753312394","4.301391581918355","5.1107941614359484","","",".19265740756863592","-.80940257951759342","1.1412465865501624","1.0761827011665779",".11846257040053913","","","54.828854501385393","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD21","5","46",".022444568621333361","5.0538944808345168","5.0290003680754962","","",".96791633466254956",".024894112759020537","1.2617319013054236","1.094544494629021",".96217780321315594","","","96.217780321315587","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD22","6","45",".1806727997161546","4.854932282997674","5.0549754586146527","","",".63648288658525931","-.20004317561697871",".90423093299332502","1.1279696623067115",".67943783880683251","","","96.217780321315587","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD23","4","47",".63431891192056078","4.3926550209694479","5.0858057287610139","","",".14699114076211761","-.69315070779156596",".71633856077138713","1.1128829201541472",".22910493011528987","","","66.975755808202521","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD25","3","48",".13354014240103579","5.1707743978083647","5.022732627962923","","",".84521648875850897",".14804176984544171","1.1394378655761954","1.1072621962179341",".82338511615773002","","","96.217780321315587","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD27","13","38",".70836105831752927","4.4730645419695243","5.2224644813168837","","",".042462632150900924","-.74939993934735938","1.0864445160834091","1.0485221780063629",".032206804308235318","","","54.751567324000035","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD28","8","43",".062371875778403744","5.0897540886213823","5.0205920145738219","","",".87777051954605234",".069162074047560473","1.143430935194234","1.1030002813850779",".87198140790070378","","","96.217780321315587","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD29","6","45",".5499778066592087","4.5017775418195134","5.1020627574384072","","",".34390523877902679","-.60028521561889381","1.3744851246073599","1.054515906994536",".21169764144549771","","","66.975755808202521","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD30","6","45",".3424595482297435","4.6983883466633634","5.0758479834592274","","",".34168535304429315","-.37745963679586403",".81491246267284667","1.1302374399628516",".43451349027135189","","","90.492410525246896","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD31","4","47",".073863215345557717","4.955955692494399","5.0378652460780389","","",".91733884451903314","-.081909553583639827","1.4288698086648015","1.0847978172279973",".88780764622013075","","","96.217780321315587","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD34","14","37",".43939820358843507","4.6847325548198082","5.1626279342748136","","",".19525979676532063","-.47789537945500538","1.1691571386877964","1.0566216390981433",".16770770030387139","","","63.356242337018074","LUAD","GDSC2"
"CPI-637","2158","EP300","Chromatin histone methylation","cnaLUAD35","3","48",".036388723656517907","4.9934555612927056","5.0338150552451522","","",".9736958814605311","-.040359493952446535","1.8681255955676783","1.0648895952179229",".95149222637509134","","","96.217780321315587","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","ARID1A_mut","3","48",".62195101508185446","4.8210345907938406","4.0579713163151707","","",".00015356059075841941",".76306327447866984",".074929074216805155","1.2526231137375134",".30111127566922019","","","75.23908439379808","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","EGFR_mut","5","46",".12577496021028048","4.2434807048586816","4.0875722485047019","","",".85628877250169833",".15590845635397965","1.7734642637389932","1.1804988411624109",".79051355521234001","","","79.051355521234029","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","KRAS_mut","18","33",".31124077208423345","3.8558622652604648","4.2375820054794344","","",".27507764352260017","-.38171974021896959","1.1160221852827825","1.2812423858828856",".29335396933551755","","","75.23908439379808","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","SMARCA4_mut","11","40",".15588063488684711","4.2541948210964433","4.0612395980862201","","",".54768508889358847",".19295522301022316",".78703483586053802","1.3290237285975746",".6490764526489603","","","75.23908439379808","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","STK11_mut","8","43",".74744047443133599","3.3495401058237038","4.2430094443934898","","",".062766460275134536","-.89346933856978605","1.0955007817353104","1.2112167339130497",".057996567548710264","","","49.286424257288722","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","SVEP1_mut","3","48",".40475765482925552","4.5732031379784344","4.0734607821161326","","",".28603806476932847",".49974235586230176",".60140890533010005","1.2545472312856336",".49962380859682065","","","75.23908439379808","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","TP53_mut","40","11",".21655738683390729","4.0451540106058017","4.3126878664797808","","",".46209931519716463","-.26753385587397904","1.2946185244051218",".9704823431856624",".52768194817667657","","","75.23908439379808","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","cnaLUAD1","31","20",".26896597014916601","4.2325411932851402","3.9018474981835167","","",".31768672205667731",".3306936951016235","1.3700754407981852",".96678132390422855",".35294918967389366","","","75.23908439379808","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","cnaLUAD2","5","46",".24936648057522509","4.3810707067655237","4.072616813514828","","",".33889837816477741",".30845389325069572",".541664373024072","1.2806129682785661",".59880684141141194","","","75.23908439379808","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","cnaLUAD3","9","42",".3590127455119691","3.7396224391750579","4.1806934524508144","","",".33571463117644174","-.44107101327575648","1.1889221630908868","1.2361536822580441",".3331740136089113","","","75.23908439379808","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","cnaLUAD5","4","47",".19086282835556068","3.8849629435040556","4.1214015996062434","","",".76145659852006897","-.23643865610218784","1.3926437429494896","1.2280850014942972",".71560663681441072","","","75.23908439379808","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","cnaLUAD6","4","47",".29421659870395972","4.4381135368462363","4.0743249533643562","","",".35608478770207835",".36378858348188015",".62025129891822628","1.2662794481104045",".57472833296655601","","","75.23908439379808","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","cnaLUAD7","4","47",".23887911463155298","4.3753577532907606","4.0796658711137574","","",".47071957790396368",".29569188217700315",".66373297960636157","1.2662627564294844",".64852051999544735","","","75.23908439379808","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","cnaLUAD10","6","45",".15702443182181541","4.2744992746983064","4.07997180682933","","",".8152351248004881",".19452746786897634","1.8985030694542209","1.1399701754245761",".71943085018963759","","","75.23908439379808","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","cnaLUAD11","9","42",".53300616134908674","4.6360281694541978","3.9886065102481405","","",".10837186166739005",".64742165920605732",".9740323976901426","1.2562499580832052",".15312833230284753","","","67.431913103304026","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","cnaLUAD12","3","48",".065283828120810947","4.0266468997175737","4.1076205470074365","","",".87920790649238623","-.080973647289862782",".77981853092903619","1.2561894839483945",".91309631804397018","","","83.0087561858155","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","cnaLUAD13","5","46",".30162898789999798","3.7667783507378032","4.1393877217787098","","",".52532909974744402","-.37260937104090663","1.1515369376693965","1.2424977679593012",".52480054635740325","","","75.23908439379808","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","cnaLUAD14","6","45",".57502647059370326","3.4844148725627924","4.1853163937807309","","",".050043974432483235","-.70090152121793858",".63230804589403367","1.2685123784617727",".19195141762981302","","","71.981781611179912","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","cnaLUAD15","5","46",".67622557811846129","4.8440289339522007","4.0222952670814927","","",".13731420815226034",".82173366687070803",".97553496070613421","1.23422859436086",".15734113057437599","","","67.431913103304026","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","cnaLUAD16","5","46",".38080756574847335","4.5261158186441275","4.0568510404845446","","",".39205988598683916",".4692647781595829","1.0490029921188906","1.2472777598268292",".42260020766092055","","","75.23908439379808","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","cnaLUAD17","4","47",".020089010380963186","4.1258226342022857","4.1009029025255437","","",".95338574657654662",".024919731676741996",".71984603413212456","1.2670102418669007",".96938974548207701","","","85.534389307242122","LUAD","GDSC2"
"UNC0379","2159","SETD8","Chromatin histone methylation","cnaLUAD18","6","45",".063678708918182378","4.172541361137081","4.0935661953041595","","",".89055447081339389",".078975165832921412","1.2728103392113361","1.2364544371882009",".88411361682840106","","","83.0087561858155","LUAD","GDSC2"
